"Parent","Choice","Kind","Handling","Target","CallLabels","WingetIDs","Issue","Command"
"menu_power_user_dev","11","Inline","GUI direct runner","menu_power_user_dev","","","","start """" ms-settings:developers & pause & goto menu_power_user_dev"
"menu_power_user_dev","12","Inline","GUI direct runner","menu_power_user_dev","","","","start """" msinfo32 & pause & goto menu_power_user_dev"
"menu_ai_auto_fix","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"menu_ai_auto_fix","01","Label","GUI submenu/CMD label","smartfix","","","",""
"menu_ai_auto_fix","1","Label","GUI submenu/CMD label","smartfix","","","",""
"menu_ai_auto_fix","02","Label","GUI submenu/CMD label","issue_library","","","",""
"menu_ai_auto_fix","2","Label","GUI submenu/CMD label","issue_library","","","",""
"menu_ai_auto_fix","03","Label","GUI submenu/CMD label","create_restore_point","","","",""
"menu_ai_auto_fix","3","Label","GUI submenu/CMD label","create_restore_point","","","",""
"menu_ai_auto_fix","04","Label","GUI submenu/CMD label","menu_auto_network","","","",""
"menu_ai_auto_fix","4","Label","GUI submenu/CMD label","menu_auto_network","","","",""
"menu_ai_auto_fix","05","Label","GUI submenu/CMD label","menu_auto_performance","","","",""
"menu_ai_auto_fix","5","Label","GUI submenu/CMD label","menu_auto_performance","","","",""
"menu_ai_auto_fix","06","Label","GUI submenu/CMD label","one_click_repair","","","",""
"menu_ai_auto_fix","6","Label","GUI submenu/CMD label","one_click_repair","","","",""
"menu_ai_auto_fix","07","Label","GUI submenu/CMD label","issue_printer_pro","","","",""
"menu_ai_auto_fix","7","Label","GUI submenu/CMD label","issue_printer_pro","","","",""
"menu_ai_auto_fix","08","Label","GUI submenu/CMD label","issue_browser_cloud","","","",""
"menu_ai_auto_fix","8","Label","GUI submenu/CMD label","issue_browser_cloud","","","",""
"menu_ai_auto_fix","09","Label","GUI submenu/CMD label","issue_security_privacy","","","",""
"menu_ai_auto_fix","9","Label","GUI submenu/CMD label","issue_security_privacy","","","",""
"menu_ai_auto_fix","10","Label","GUI submenu/CMD label","issue_deep_diagnostics","","","",""
"menu_ai_auto_fix","11","Label","GUI submenu/CMD label","quick_health_report","","","",""
"menu_ai_auto_fix","12","Label","GUI submenu/CMD label","sysreport","","","",""
"menu_ai_auto_fix","13","Label","GUI submenu/CMD label","windows_ai_controls","","","",""
"menu_auto_performance","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"menu_auto_performance","01","Label","GUI submenu/CMD label","speed_booster","","","",""
"menu_auto_performance","1","Label","GUI submenu/CMD label","speed_booster","","","",""
"menu_auto_performance","02","Label","GUI submenu/CMD label","sys_cleanup","","","",""
"menu_auto_performance","2","Label","GUI submenu/CMD label","sys_cleanup","","","",""
"menu_auto_performance","03","Label","GUI submenu/CMD label","ram_optimizer","","","",""
"menu_auto_performance","3","Label","GUI submenu/CMD label","ram_optimizer","","","",""
"menu_auto_performance","04","Label","GUI submenu/CMD label","visual_effects","","","",""
"menu_auto_performance","4","Label","GUI submenu/CMD label","visual_effects","","","",""
"menu_auto_performance","05","Label","GUI submenu/CMD label","startup_mgr","","","",""
"menu_auto_performance","5","Label","GUI submenu/CMD label","startup_mgr","","","",""
"menu_auto_performance","06","Label","GUI submenu/CMD label","win_indexing","","","",""
"menu_auto_performance","6","Label","GUI submenu/CMD label","win_indexing","","","",""
"menu_auto_performance","07","Label","GUI submenu/CMD label","disk_defrag","","","",""
"menu_auto_performance","7","Label","GUI submenu/CMD label","disk_defrag","","","",""
"menu_auto_performance","08","Label","GUI submenu/CMD label","power_mgmt","","","",""
"menu_auto_performance","8","Label","GUI submenu/CMD label","power_mgmt","","","",""
"menu_auto_performance","09","Label","GUI submenu/CMD label","issue_energy_report","","","",""
"menu_auto_performance","9","Label","GUI submenu/CMD label","issue_energy_report","","","",""
"menu_auto_performance","10","Label","GUI submenu/CMD label","issue_boot_perf","","","",""
"menu_auto_performance","11","Label","GUI submenu/CMD label","menu_live_monitor","","","",""
"menu_auto_performance","12","Label","GUI submenu/CMD label","quick_health_report","","","",""
"menu_auto_performance","13","Label","GUI submenu/CMD label","performance_minimum_boost","","","",""
"menu_auto_performance","14","Label","GUI submenu/CMD label","performance_boost_restore","","","",""
"windows_ai_controls","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"windows_ai_controls","01","Label","GUI submenu/CMD label","windows_ai_status","","","",""
"windows_ai_controls","1","Label","GUI submenu/CMD label","windows_ai_status","","","",""
"windows_ai_controls","02","Label","GUI submenu/CMD label","windows_ai_disable_all","","","",""
"windows_ai_controls","2","Label","GUI submenu/CMD label","windows_ai_disable_all","","","",""
"windows_ai_controls","03","Label","GUI submenu/CMD label","windows_ai_enable_all","","","",""
"windows_ai_controls","3","Label","GUI submenu/CMD label","windows_ai_enable_all","","","",""
"windows_ai_controls","04","Label","GUI submenu/CMD label","windows_ai_disable_copilot","","","",""
"windows_ai_controls","4","Label","GUI submenu/CMD label","windows_ai_disable_copilot","","","",""
"windows_ai_controls","05","Label","GUI submenu/CMD label","windows_ai_enable_copilot","","","",""
"windows_ai_controls","5","Label","GUI submenu/CMD label","windows_ai_enable_copilot","","","",""
"windows_ai_controls","06","Label","GUI submenu/CMD label","windows_ai_disable_recall","","","",""
"windows_ai_controls","6","Label","GUI submenu/CMD label","windows_ai_disable_recall","","","",""
"windows_ai_controls","07","Label","GUI submenu/CMD label","windows_ai_enable_recall","","","",""
"windows_ai_controls","7","Label","GUI submenu/CMD label","windows_ai_enable_recall","","","",""
"windows_ai_controls","08","Label","GUI submenu/CMD label","windows_ai_disable_websearch","","","",""
"windows_ai_controls","8","Label","GUI submenu/CMD label","windows_ai_disable_websearch","","","",""
"windows_ai_controls","09","Label","GUI submenu/CMD label","windows_ai_enable_websearch","","","",""
"windows_ai_controls","9","Label","GUI submenu/CMD label","windows_ai_enable_websearch","","","",""
"windows_ai_controls","10","Label","GUI submenu/CMD label","windows_ai_disable_widgets","","","",""
"windows_ai_controls","11","Label","GUI submenu/CMD label","windows_ai_enable_widgets","","","",""
"windows_ai_controls","12","Label","GUI submenu/CMD label","windows_ai_disable_suggestions","","","",""
"windows_ai_controls","13","Label","GUI submenu/CMD label","windows_ai_enable_suggestions","","","",""
"windows_ai_controls","14","Inline","GUI direct runner","windows_ai_controls","","","","start """" ms-settings:privacy & start """" ms-settings:privacy-diagnosticsfeedback & goto windows_ai_controls"
"performance_minimum_boost","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"performance_minimum_boost","01","Label","GUI submenu/CMD label","performance_minimum_boost_enable","","","",""
"performance_minimum_boost","1","Label","GUI submenu/CMD label","performance_minimum_boost_enable","","","",""
"performance_minimum_boost","02","Label","GUI submenu/CMD label","performance_boost_restore","","","",""
"performance_minimum_boost","2","Label","GUI submenu/CMD label","performance_boost_restore","","","",""
"performance_minimum_boost","03","Label","GUI submenu/CMD label","performance_boost_status","","","",""
"performance_minimum_boost","3","Label","GUI submenu/CMD label","performance_boost_status","","","",""
"menu_auto_network","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"menu_auto_network","01","Label","GUI submenu/CMD label","smart_internet","","","",""
"menu_auto_network","1","Label","GUI submenu/CMD label","smart_internet","","","",""
"menu_auto_network","02","Label","GUI submenu/CMD label","issue_dns_full","","","",""
"menu_auto_network","2","Label","GUI submenu/CMD label","issue_dns_full","","","",""
"menu_auto_network","03","Label","GUI submenu/CMD label","issue_apipa_fix","","","",""
"menu_auto_network","3","Label","GUI submenu/CMD label","issue_apipa_fix","","","",""
"menu_auto_network","04","Label","GUI submenu/CMD label","issue_proxy_vpn","","","",""
"menu_auto_network","4","Label","GUI submenu/CMD label","issue_proxy_vpn","","","",""
"menu_auto_network","05","Label","GUI submenu/CMD label","issue_tcp_advanced","","","",""
"menu_auto_network","5","Label","GUI submenu/CMD label","issue_tcp_advanced","","","",""
"menu_auto_network","06","Label","GUI submenu/CMD label","issue_wifi_missing","","","",""
"menu_auto_network","6","Label","GUI submenu/CMD label","issue_wifi_missing","","","",""
"menu_auto_network","07","Label","GUI submenu/CMD label","issue_adapter_rebuild","","","",""
"menu_auto_network","7","Label","GUI submenu/CMD label","issue_adapter_rebuild","","","",""
"menu_auto_network","08","Label","GUI submenu/CMD label","issue_smb_nas","","","",""
"menu_auto_network","8","Label","GUI submenu/CMD label","issue_smb_nas","","","",""
"menu_auto_network","09","Label","GUI submenu/CMD label","issue_firewall_net_check","","","",""
"menu_auto_network","9","Label","GUI submenu/CMD label","issue_firewall_net_check","","","",""
"menu_auto_network","10","Label","GUI submenu/CMD label","issue_network_report","","","",""
"menu_auto_network","11","Label","GUI submenu/CMD label","net_diag","","","",""
"menu_auto_network","12","Label","GUI submenu/CMD label","net_advanced","","","",""
"menu_cloud_remote","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"menu_cloud_remote","01","Label","GUI submenu/CMD label","issue_onedrive_reset","","","",""
"menu_cloud_remote","1","Label","GUI submenu/CMD label","issue_onedrive_reset","","","",""
"menu_cloud_remote","02","Inline","GUI direct runner","menu_cloud_remote","","","","start """" ms-settings:sync & pause & goto menu_cloud_remote"
"menu_cloud_remote","2","Inline","GUI direct runner","menu_cloud_remote","","","","start """" ms-settings:sync & goto menu_cloud_remote"
"menu_cloud_remote","03","Label","GUI submenu/CMD label","rdp_tools","","","",""
"menu_cloud_remote","3","Label","GUI submenu/CMD label","rdp_tools","","","",""
"menu_cloud_remote","04","Inline","GUI direct runner","menu_cloud_remote","","","","start """" ms-settings:remotedesktop & pause & goto menu_cloud_remote"
"menu_cloud_remote","4","Inline","GUI direct runner","menu_cloud_remote","","","","start """" ms-settings:remotedesktop & goto menu_cloud_remote"
"menu_cloud_remote","05","Label","GUI submenu/CMD label","vpn_proxy","","","",""
"menu_cloud_remote","5","Label","GUI submenu/CMD label","vpn_proxy","","","",""
"menu_cloud_remote","06","Label","GUI submenu/CMD label","net_shares","","","",""
"menu_cloud_remote","6","Label","GUI submenu/CMD label","net_shares","","","",""
"menu_cloud_remote","07","Inline","GUI direct runner","menu_cloud_remote","","","","control /name Microsoft.CredentialManager & pause & goto menu_cloud_remote"
"menu_cloud_remote","7","Inline","GUI direct runner","menu_cloud_remote","","","","control /name Microsoft.CredentialManager & goto menu_cloud_remote"
"menu_cloud_remote","08","Label","GUI submenu/CMD label","issue_smb_nas","","","",""
"menu_cloud_remote","8","Label","GUI submenu/CMD label","issue_smb_nas","","","",""
"menu_cloud_remote","09","Inline","GUI direct runner","menu_cloud_remote","","","","start """" ms-settings:emailandaccounts & pause & goto menu_cloud_remote"
"menu_cloud_remote","9","Inline","GUI direct runner","menu_cloud_remote","","","","start """" ms-settings:emailandaccounts & goto menu_cloud_remote"
"menu_cloud_remote","10","Inline","GUI direct runner","menu_cloud_remote","","","","start """" ms-settings:workplace & pause & goto menu_cloud_remote"
"menu_cloud_remote","11","Inline","GUI direct runner","menu_cloud_remote","","","","start """" ms-settings:sync & pause & goto menu_cloud_remote"
"menu_cloud_remote","12","Label","GUI submenu/CMD label","issue_browser_cloud","","","",""
"menu_download_deploy","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"menu_download_deploy","01","Label","GUI submenu/CMD label","os_download","","","",""
"menu_download_deploy","1","Label","GUI submenu/CMD label","os_download","","","",""
"menu_download_deploy","02","Label","GUI submenu/CMD label","office_download","","","",""
"menu_download_deploy","2","Label","GUI submenu/CMD label","office_download","","","",""
"menu_download_deploy","03","Label","GUI submenu/CMD label","winget_installer","","","",""
"menu_download_deploy","3","Label","GUI submenu/CMD label","winget_installer","","","",""
"menu_download_deploy","04","Label","GUI submenu/CMD label","menu_mass_installer","","","",""
"menu_download_deploy","4","Label","GUI submenu/CMD label","menu_mass_installer","","","",""
"menu_download_deploy","05","Label","GUI submenu/CMD label","driver_tools","","","",""
"menu_download_deploy","5","Label","GUI submenu/CMD label","driver_tools","","","",""
"menu_download_deploy","06","Inline","GUI direct runner","menu_download_deploy","","","","start """" optionalfeatures & pause & goto menu_download_deploy"
"menu_download_deploy","6","Inline","GUI direct runner","menu_download_deploy","","","","start """" optionalfeatures & goto menu_download_deploy"
"menu_download_deploy","07","Inline","GUI direct runner","issue_winget_health","","","","set ""WINGET_HEALTH_RETURN=menu_download_deploy"" & goto issue_winget_health"
"menu_download_deploy","7","Inline","GUI direct runner","issue_winget_health","","","","set ""WINGET_HEALTH_RETURN=menu_download_deploy"" & goto issue_winget_health"
"menu_download_deploy","08","Label","GUI submenu/CMD label","issue_apps_inventory","","","",""
"menu_download_deploy","8","Label","GUI submenu/CMD label","issue_apps_inventory","","","",""
"menu_download_deploy","09","Inline","GUI direct runner","menu_download_deploy","","","","start """" ms-settings:windowsupdate & pause & goto menu_download_deploy"
"menu_download_deploy","9","Inline","GUI direct runner","menu_download_deploy","","","","start """" ms-settings:windowsupdate & goto menu_download_deploy"
"menu_download_deploy","10","Label","GUI submenu/CMD label","issue_store_repair","","","",""
"menu_download_deploy","11","Label","GUI submenu/CMD label","menu_power_user_dev","","","",""
"menu_download_deploy","12","Inline","GUI direct runner","menu_download_deploy","","","","explorer ""%USERPROFILE%\Downloads"" & pause & goto menu_download_deploy"
"menu_download_deploy","13","Label","GUI submenu/CMD label","dotnet_download_install","","","",""
"dotnet_download_install","1","Inline","GUI embedded Toolkit helper runner","dotnet_download_install","winget_install_id","Microsoft.DotNet.DesktopRuntime.8","","call :winget_install_id Microsoft.DotNet.DesktopRuntime.8 & pause & goto dotnet_download_install"
"dotnet_download_install","2","Inline","GUI embedded Toolkit helper runner","dotnet_download_install","winget_install_id","Microsoft.DotNet.SDK.8","","call :winget_install_id Microsoft.DotNet.SDK.8 & pause & goto dotnet_download_install"
"dotnet_download_install","3","Inline","GUI embedded Toolkit helper runner","dotnet_download_install","winget_install_id","Microsoft.DotNet.AspNetCore.8","","call :winget_install_id Microsoft.DotNet.AspNetCore.8 & pause & goto dotnet_download_install"
"dotnet_download_install","4","Inline","GUI embedded Toolkit helper runner","dotnet_download_install","winget_install_id","Microsoft.DotNet.DesktopRuntime.10","","call :winget_install_id Microsoft.DotNet.DesktopRuntime.10 & pause & goto dotnet_download_install"
"dotnet_download_install","5","Inline","GUI embedded Toolkit helper runner","dotnet_download_install","winget_install_id","Microsoft.DotNet.SDK.10","","call :winget_install_id Microsoft.DotNet.SDK.10 & pause & goto dotnet_download_install"
"dotnet_download_install","6","Inline","GUI embedded Toolkit helper runner","dotnet_download_install","winget_install_id","Microsoft.DotNet.AspNetCore.10","","call :winget_install_id Microsoft.DotNet.AspNetCore.10 & pause & goto dotnet_download_install"
"dotnet_download_install","7","Label","GUI submenu/CMD label","dotnet_custom_install","","","",""
"dotnet_download_install","8","Inline","GUI direct runner","dotnet_download_install","","","","start """" ""https://dotnet.microsoft.com/download/dotnet"" & pause & goto dotnet_download_install"
"menu_cyber_security","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"menu_cyber_security","01","Label","GUI submenu/CMD label","issue_security_privacy","","","",""
"menu_cyber_security","1","Label","GUI submenu/CMD label","issue_security_privacy","","","",""
"menu_cyber_security","02","Inline","GUI direct runner","menu_cyber_security","","","","start """" windowsdefender: & pause & goto menu_cyber_security"
"menu_cyber_security","2","Inline","GUI direct runner","menu_cyber_security","","","","start """" windowsdefender: & goto menu_cyber_security"
"menu_cyber_security","03","Inline","GUI direct runner","menu_cyber_security","","","","powershell -NoProfile -Command ""Start-MpScan -ScanType QuickScan"" & pause & goto menu_cyber_security"
"menu_cyber_security","3","Inline","GUI direct runner","menu_cyber_security","","","","powershell -NoProfile -Command ""Start-MpScan -ScanType QuickScan"" & pause & goto menu_cyber_security"
"menu_cyber_security","04","Inline","GUI direct runner","menu_cyber_security","","","","powershell -NoProfile -Command ""Start-MpScan -ScanType FullScan"" & pause & goto menu_cyber_security"
"menu_cyber_security","4","Inline","GUI direct runner","menu_cyber_security","","","","powershell -NoProfile -Command ""Start-MpScan -ScanType FullScan"" & pause & goto menu_cyber_security"
"menu_cyber_security","05","Label","GUI submenu/CMD label","issue_defender_offline","","","",""
"menu_cyber_security","5","Label","GUI submenu/CMD label","issue_defender_offline","","","",""
"menu_cyber_security","06","Label","GUI submenu/CMD label","issue_firewall_reset","","","",""
"menu_cyber_security","6","Label","GUI submenu/CMD label","issue_firewall_reset","","","",""
"menu_cyber_security","07","Label","GUI submenu/CMD label","net_security","","","",""
"menu_cyber_security","7","Label","GUI submenu/CMD label","net_security","","","",""
"menu_cyber_security","08","Label","GUI submenu/CMD label","usb_security","","","",""
"menu_cyber_security","8","Label","GUI submenu/CMD label","usb_security","","","",""
"menu_cyber_security","09","Inline","GUI direct runner","menu_cyber_security","","","","manage-bde -status & pause & goto menu_cyber_security"
"menu_cyber_security","9","Inline","GUI direct runner","menu_cyber_security","","","","manage-bde -status & pause & goto menu_cyber_security"
"menu_cyber_security","10","Label","GUI submenu/CMD label","issue_security_events","","","",""
"menu_cyber_security","11","Inline","GUI direct runner","menu_cyber_security","","","","control /name Microsoft.CredentialManager & pause & goto menu_cyber_security"
"menu_cyber_security","12","Inline","GUI direct runner","menu_cyber_security","","","","start """" ms-settings:privacy & pause & goto menu_cyber_security"
"menu_cyber_security","13","Label","GUI submenu/CMD label","cyber_pc_guard","","","",""
"cyber_pc_guard","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"cyber_pc_guard","01","Label","GUI submenu/CMD label","cyber_pc_guard_health","","","",""
"cyber_pc_guard","1","Label","GUI submenu/CMD label","cyber_pc_guard_health","","","",""
"cyber_pc_guard","02","Label","GUI submenu/CMD label","cyber_pc_guard_defender","","","",""
"cyber_pc_guard","2","Label","GUI submenu/CMD label","cyber_pc_guard_defender","","","",""
"cyber_pc_guard","03","Label","GUI submenu/CMD label","cyber_pc_guard_firewall","","","",""
"cyber_pc_guard","3","Label","GUI submenu/CMD label","cyber_pc_guard_firewall","","","",""
"cyber_pc_guard","04","Label","GUI submenu/CMD label","cyber_pc_guard_ports","","","",""
"cyber_pc_guard","4","Label","GUI submenu/CMD label","cyber_pc_guard_ports","","","",""
"cyber_pc_guard","05","Label","GUI submenu/CMD label","cyber_pc_guard_connections","","","",""
"cyber_pc_guard","5","Label","GUI submenu/CMD label","cyber_pc_guard_connections","","","",""
"cyber_pc_guard","06","Label","GUI submenu/CMD label","cyber_pc_guard_failed_logins","","","",""
"cyber_pc_guard","6","Label","GUI submenu/CMD label","cyber_pc_guard_failed_logins","","","",""
"cyber_pc_guard","07","Label","GUI submenu/CMD label","cyber_pc_guard_success_logins","","","",""
"cyber_pc_guard","7","Label","GUI submenu/CMD label","cyber_pc_guard_success_logins","","","",""
"cyber_pc_guard","08","Label","GUI submenu/CMD label","cyber_pc_guard_accounts","","","",""
"cyber_pc_guard","8","Label","GUI submenu/CMD label","cyber_pc_guard_accounts","","","",""
"cyber_pc_guard","09","Label","GUI submenu/CMD label","cyber_pc_guard_rdp","","","",""
"cyber_pc_guard","9","Label","GUI submenu/CMD label","cyber_pc_guard_rdp","","","",""
"cyber_pc_guard","10","Label","GUI submenu/CMD label","cyber_pc_guard_startup","","","",""
"cyber_pc_guard","11","Label","GUI submenu/CMD label","cyber_pc_guard_tamper","","","",""
"cyber_pc_guard","12","Label","GUI submenu/CMD label","cyber_pc_guard_safe_ping","","","",""
"cyber_pc_guard","13","Label","GUI submenu/CMD label","cyber_pc_guard_smb","","","",""
"cyber_pc_guard","14","Label","GUI submenu/CMD label","cyber_pc_guard_browser","","","",""
"cyber_pc_guard","15","Label","GUI submenu/CMD label","cyber_pc_guard_bitlocker","","","",""
"cyber_pc_guard","16","Label","GUI submenu/CMD label","cyber_pc_guard_harden","","","",""
"cyber_pc_guard","17","Label","GUI submenu/CMD label","cyber_pc_guard_export","","","",""
"cyber_pc_guard","18","Inline","GUI direct runner","cyber_pc_guard","","","","if not exist ""%LOGROOT%"" mkdir ""%LOGROOT%"" >nul 2>&1 & explorer ""%LOGROOT%"" & goto cyber_pc_guard"
"menu_mass_installer","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"menu_mass_installer","01","Label","GUI submenu/CMD label","winget_installer","","","",""
"menu_mass_installer","1","Label","GUI submenu/CMD label","winget_installer","","","",""
"menu_mass_installer","02","Label","GUI submenu/CMD label","winget_search_install","","","",""
"menu_mass_installer","2","Label","GUI submenu/CMD label","winget_search_install","","","",""
"menu_mass_installer","03","Inline","GUI embedded Toolkit helper runner","menu_mass_installer","winget_upgrade_all","","","call :winget_upgrade_all & pause & goto menu_mass_installer"
"menu_mass_installer","3","Inline","GUI embedded Toolkit helper runner","menu_mass_installer","winget_upgrade_all","","","call :winget_upgrade_all & pause & goto menu_mass_installer"
"menu_mass_installer","04","Inline","GUI embedded Toolkit helper runner","menu_mass_installer","winget_list_installed","","","call :winget_list_installed & pause & goto menu_mass_installer"
"menu_mass_installer","4","Inline","GUI embedded Toolkit helper runner","menu_mass_installer","winget_list_installed","","","call :winget_list_installed & pause & goto menu_mass_installer"
"menu_mass_installer","05","Inline","GUI direct runner","install_browsers_pack","","","","set ""PACK_RETURN=menu_mass_installer"" & goto install_browsers_pack"
"menu_mass_installer","5","Inline","GUI direct runner","install_browsers_pack","","","","set ""PACK_RETURN=menu_mass_installer"" & goto install_browsers_pack"
"menu_mass_installer","06","Inline","GUI direct runner","install_runtime_pack","","","","set ""PACK_RETURN=menu_mass_installer"" & goto install_runtime_pack"
"menu_mass_installer","6","Inline","GUI direct runner","install_runtime_pack","","","","set ""PACK_RETURN=menu_mass_installer"" & goto install_runtime_pack"
"menu_mass_installer","07","Inline","GUI direct runner","install_utility_pack","","","","set ""PACK_RETURN=menu_mass_installer"" & goto install_utility_pack"
"menu_mass_installer","7","Inline","GUI direct runner","install_utility_pack","","","","set ""PACK_RETURN=menu_mass_installer"" & goto install_utility_pack"
"menu_mass_installer","08","Inline","GUI direct runner","install_dev_pack","","","","set ""PACK_RETURN=menu_mass_installer"" & goto install_dev_pack"
"menu_mass_installer","8","Inline","GUI direct runner","install_dev_pack","","","","set ""PACK_RETURN=menu_mass_installer"" & goto install_dev_pack"
"menu_mass_installer","09","Label","GUI submenu/CMD label","issue_store_repair","","","",""
"menu_mass_installer","9","Label","GUI submenu/CMD label","issue_store_repair","","","",""
"menu_mass_installer","10","Inline","GUI embedded Toolkit helper runner","menu_mass_installer","repair_app_installer","","","call :repair_app_installer & pause & goto menu_mass_installer"
"menu_mass_installer","11","Label","GUI submenu/CMD label","issue_apps_inventory","","","",""
"menu_mass_installer","12","Inline","GUI direct runner","menu_download_deploy","","","","set ""DOWNLOAD_RETURN=menu_mass_installer"" & goto menu_download_deploy"
"menu_mass_installer","13","Inline","GUI embedded Toolkit helper runner","menu_mass_installer","winget_health","","","call :winget_health & pause & goto menu_mass_installer"
"menu_mass_installer","14","Inline","GUI direct runner","install_communication_pack","","","","set ""PACK_RETURN=menu_mass_installer"" & goto install_communication_pack"
"menu_mass_installer","15","Inline","GUI direct runner","install_remote_pack","","","","set ""PACK_RETURN=menu_mass_installer"" & goto install_remote_pack"
"menu_mass_installer","16","Inline","GUI direct runner","install_media_pack","","","","set ""PACK_RETURN=menu_mass_installer"" & goto install_media_pack"
"menu_mass_installer","17","Inline","GUI direct runner","install_security_pack","","","","set ""PACK_RETURN=menu_mass_installer"" & goto install_security_pack"
"menu_mass_installer","18","Inline","GUI direct runner","install_office_pack","","","","set ""PACK_RETURN=menu_mass_installer"" & goto install_office_pack"
"menu_mass_installer","19","Inline","GUI direct runner","winget_custom_batch","","","","set ""PACK_RETURN=menu_mass_installer"" & goto winget_custom_batch"
"menu_mass_installer","20","Inline","GUI direct runner","winget_category_packs","","","","set ""CATEGORY_RETURN=menu_mass_installer"" & goto winget_category_packs"
"menu_hacker_dashboard","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"menu_hacker_dashboard","01","Label","GUI submenu/CMD label","hacker_snapshot","","","",""
"menu_hacker_dashboard","1","Label","GUI submenu/CMD label","hacker_snapshot","","","",""
"menu_hacker_dashboard","02","Inline","GUI direct runner","menu_hacker_dashboard","","","","netstat -ano & pause & goto menu_hacker_dashboard"
"menu_hacker_dashboard","2","Inline","GUI direct runner","menu_hacker_dashboard","","","","netstat -ano & pause & goto menu_hacker_dashboard"
"menu_hacker_dashboard","03","Inline","GUI direct runner","menu_hacker_dashboard","","","","tasklist & pause & goto menu_hacker_dashboard"
"menu_hacker_dashboard","3","Inline","GUI direct runner","menu_hacker_dashboard","","","","tasklist & pause & goto menu_hacker_dashboard"
"menu_hacker_dashboard","04","Inline","GUI direct runner","","","","","ping 8.8.8.8 -t"
"menu_hacker_dashboard","4","Inline","GUI direct runner","","","","","ping 8.8.8.8 -t"
"menu_hacker_dashboard","05","Inline","GUI direct runner","menu_hacker_dashboard","","","","netsh advfirewall show allprofiles state & powershell -NoProfile -Command ""Get-MpComputerStatus | Select AntivirusEnabled,RealTimeProtectionEnabled"" & pause & goto menu_hacker_dashboard"
"menu_hacker_dashboard","5","Inline","GUI direct runner","menu_hacker_dashboard","","","","netsh advfirewall show allprofiles state & powershell -NoProfile -Command ""Get-MpComputerStatus | Select AntivirusEnabled,RealTimeProtectionEnabled"" & pause & goto menu_hacker_dashboard"
"menu_hacker_dashboard","06","Inline","GUI embedded Toolkit helper runner","menu_hacker_dashboard","ps_logical_disks","","","call :ps_logical_disks & powershell -NoProfile -Command ""Get-CimInstance Win32_OperatingSystem | Select @{n='FreeRAMGB';e={[math]::Round($_.FreePhysicalMemory/1MB,2)}} "" & pause & goto menu_hacker_dashboard"
"menu_hacker_dashboard","6","Inline","GUI embedded Toolkit helper runner","menu_hacker_dashboard","ps_logical_disks","","","call :ps_logical_disks & powershell -NoProfile -Command ""Get-CimInstance Win32_OperatingSystem | Select @{n='FreeRAMGB';e={[math]::Round($_.FreePhysicalMemory/1MB,2)}} "" & pause & goto menu_hacker_dashboard"
"menu_hacker_dashboard","07","Inline","GUI direct runner","menu_hacker_dashboard","","","","powershell -NoProfile -Command ""Get-WinEvent -LogName System -MaxEvents 20 | Where-Object {$_.Level -le 2} | Select TimeCreated,Id,ProviderName | Format-Table -AutoSize"" & pause & goto menu_hacker_dashboard"
"menu_hacker_dashboard","7","Inline","GUI direct runner","menu_hacker_dashboard","","","","powershell -NoProfile -Command ""Get-WinEvent -LogName System -MaxEvents 20 | Where-Object {$_.Level -le 2} | Select TimeCreated,Id,ProviderName | Format-Table -AutoSize"" & pause & goto menu_hacker_dashboard"
"menu_hacker_dashboard","08","Inline","GUI direct runner","menu_hacker_dashboard","","","","netsh interface show interface & ipconfig ^| findstr /i ""IPv4 Gateway"" & pause & goto menu_hacker_dashboard"
"menu_hacker_dashboard","8","Inline","GUI direct runner","menu_hacker_dashboard","","","","netsh interface show interface & ipconfig ^| findstr /i ""IPv4 Gateway"" & pause & goto menu_hacker_dashboard"
"menu_hacker_dashboard","09","Inline","GUI direct runner","menu_hacker_dashboard","","","","start """" taskmgr & pause & goto menu_hacker_dashboard"
"menu_hacker_dashboard","9","Inline","GUI direct runner","menu_hacker_dashboard","","","","start """" taskmgr & goto menu_hacker_dashboard"
"menu_hacker_dashboard","10","Inline","GUI direct runner","menu_hacker_dashboard","","","","start """" resmon & pause & goto menu_hacker_dashboard"
"menu_hacker_dashboard","11","Label","GUI submenu/CMD label","health_dashboard","","","",""
"menu_hacker_dashboard","12","Label","GUI submenu/CMD label","main","","","",""
"menu_settings_themes","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"menu_settings_themes","01","Label","GUI submenu/CMD label","change_color_theme","","","",""
"menu_settings_themes","1","Label","GUI submenu/CMD label","change_color_theme","","","",""
"menu_settings_themes","02","Label","GUI submenu/CMD label","open_log_center","","","",""
"menu_settings_themes","2","Label","GUI submenu/CMD label","open_log_center","","","",""
